Customer ID;Customer Name;Channel;Customer Tier;Start Month
C000413;Sparr HU #0413;Retail;L;01/09/2023 00:00
C000414;Rewee HU #0414;Retail;M;01/08/2023 00:00
C000415;Auchon HU #0415;Retail;M;01/12/2023 00:00
C000416;Decathlonn HU #0416;Retail Sport;M;01/08/2023 00:00
C000417;FitZone HU #0417;Retail Sport;L;01/07/2023 00:00
C000418;ProSport HU #0418;Retail Sport;L;01/09/2023 00:00
C000419;Intersportt HU #0419;Retail Sport;L;01/11/2023 00:00
C000420;ProSport HU #0420;Retail Sport;M;01/09/2023 00:00
C000421;VitaBox IE Online #0421;E-commerce;M;01/09/2023 00:00
C000422;WellKart IE Online #0422;E-commerce;S;01/12/2023 00:00
C000423;VitaBox IE Online #0423;E-commerce;M;01/08/2023 00:00
C000424;WellKart IE Online #0424;E-commerce;M;01/08/2023 00:00
C000425;CarePharm IE #0425;Pharmacy;M;01/12/2023 00:00
C000426;VitaCare IE #0426;Pharmacy;L;01/12/2023 00:00
C000427;PharmaPluz IE #0427;Pharmacy;S;01/12/2023 00:00
C000428;PharmaPluz IE #0428;Pharmacy;S;01/07/2023 00:00
C000429;Auchon IE #0429;Retail;M;01/09/2023 00:00
C000430;Sparr IE #0430;Retail;L;01/07/2023 00:00
C000431;Carrefouk IE #0431;Retail;L;01/07/2023 00:00
C000432;Lidll IE #0432;Retail;M;01/11/2023 00:00
C000433;Auchon IE #0433;Retail;M;01/07/2023 00:00
C000434;Tesko IE #0434;Retail;L;01/12/2023 00:00
C000435;Aldii IE #0435;Retail;S;01/11/2023 00:00
C000436;Lidll IE #0436;Retail;L;01/12/2023 00:00
C000437;Intermarche IE #0437;Retail;M;01/10/2023 00:00
C000438;Edekae IE #0438;Retail;S;01/09/2023 00:00
C000439;Lidll IE #0439;Retail;M;01/09/2023 00:00
C000440;Intermarche IE #0440;Retail;L;01/10/2023 00:00
C000441;Aldii IE #0441;Retail;M;01/07/2023 00:00
C000442;Tesko IE #0442;Retail;M;01/10/2023 00:00
C000443;Intersportt IE #0443;Retail Sport;L;01/11/2023 00:00
C000444;Intersportt IE #0444;Retail Sport;L;01/08/2023 00:00
C000445;FitZone IE #0445;Retail Sport;L;01/10/2023 00:00
C000446;AthletiX IE #0446;Retail Sport;L;01/09/2023 00:00
C000447;FitZone IE #0447;Retail Sport;M;01/08/2023 00:00
C000448;SportDirekt IE #0448;Retail Sport;L;01/08/2023 00:00
C000449;PrimeFuel IT Online #0449;E-commerce;S;01/09/2023 00:00
C000450;PulseMarket IT Online #0450;E-commerce;M;01/10/2023 00:00
C000451;PrimeFuel IT Online #0451;E-commerce;M;01/11/2023 00:00
C000452;NutriHub IT Online #0452;E-commerce;S;01/10/2023 00:00
C000453;PrimeFuel IT Online #0453;E-commerce;L;01/07/2023 00:00
C000454;NutriHub IT Online #0454;E-commerce;S;01/10/2023 00:00
C000455;GymMart IT Online #0455;E-commerce;M;01/12/2023 00:00
C000456;GymMart IT Online #0456;E-commerce;S;01/09/2023 00:00
C000457;FitNest IT Online #0457;E-commerce;M;01/07/2023 00:00
C000458;VitaBox IT Online #0458;E-commerce;S;01/08/2023 00:00
C000459;NutriHub IT Online #0459;E-commerce;S;01/12/2023 00:00
C000460;VitaBox IT Online #0460;E-commerce;S;01/10/2023 00:00
C000461;PrimeFuel IT Online #0461;E-commerce;M;01/09/2023 00:00
C000462;PulseMarket IT Online #0462;E-commerce;S;01/08/2023 00:00
C000463;PrimeFuel IT Online #0463;E-commerce;M;01/12/2023 00:00
C000464;PrimeFuel IT Online #0464;E-commerce;M;01/09/2023 00:00
C000465;NutriHub IT Online #0465;E-commerce;S;01/09/2023 00:00
C000466;GymMart IT Online #0466;E-commerce;M;01/11/2023 00:00
C000467;VitaBox IT Online #0467;E-commerce;S;01/10/2023 00:00
C000468;VitaBox IT Online #0468;E-commerce;S;01/10/2023 00:00
C000469;HealthPoint IT #0469;Pharmacy;M;01/08/2023 00:00
C000470;MediKore IT #0470;Pharmacy;M;01/12/2023 00:00
C000471;CarePharm IT #0471;Pharmacy;S;01/08/2023 00:00
C000472;PharmaPluz IT #0472;Pharmacy;L;01/09/2023 00:00
C000473;EuroPharmx IT #0473;Pharmacy;M;01/09/2023 00:00
C000474;PharmaPluz IT #0474;Pharmacy;L;01/09/2023 00:00
C000475;NutriPharm IT #0475;Pharmacy;M;01/10/2023 00:00
C000476;CarePharm IT #0476;Pharmacy;S;01/10/2023 00:00
C000477;EuroPharmx IT #0477;Pharmacy;S;01/08/2023 00:00
C000478;NutriPharm IT #0478;Pharmacy;L;01/11/2023 00:00
C000479;HealthPoint IT #0479;Pharmacy;M;01/10/2023 00:00
C000480;CarePharm IT #0480;Pharmacy;M;01/08/2023 00:00
C000481;EuroPharmx IT #0481;Pharmacy;M;01/11/2023 00:00
C000482;CarePharm IT #0482;Pharmacy;S;01/08/2023 00:00
C000483;Aldii IT #0483;Retail;L;01/07/2023 00:00
C000484;Edekae IT #0484;Retail;L;01/09/2023 00:00
C000485;Carrefouk IT #0485;Retail;S;01/08/2023 00:00
C000486;Rewee IT #0486;Retail;L;01/07/2023 00:00
C000487;Rewee IT #0487;Retail;M;01/08/2023 00:00
C000488;Auchon IT #0488;Retail;M;01/07/2023 00:00
C000489;Sparr IT #0489;Retail;M;01/07/2023 00:00
C000490;Rewee IT #0490;Retail;S;01/09/2023 00:00
C000491;Rewee IT #0491;Retail;L;01/07/2023 00:00
C000492;SportDirekt IT #0492;Retail Sport;L;01/07/2023 00:00
C000493;SportDirekt IT #0493;Retail Sport;M;01/12/2023 00:00
C000494;Decatlon IT #0494;Retail Sport;L;01/09/2023 00:00
C000495;Decatlon IT #0495;Retail Sport;L;01/07/2023 00:00
C000496;AthletiX IT #0496;Retail Sport;L;01/12/2023 00:00
C000497;Decathlonn IT #0497;Retail Sport;S;01/07/2023 00:00
C000498;AthletiX IT #0498;Retail Sport;M;01/12/2023 00:00
C000499;ZenBasket LV Online #0499;E-commerce;S;01/08/2023 00:00
C000500;WellKart LV Online #0500;E-commerce;S;01/10/2023 00:00
C000501;PrimeFuel LV Online #0501;E-commerce;S;01/10/2023 00:00
C000502;ZenBasket LV Online #0502;E-commerce;S;01/09/2023 00:00
C000503;HealthPoint LV #0503;Pharmacy;S;01/09/2023 00:00
C000504;NutriPharm LV #0504;Pharmacy;L;01/08/2023 00:00
C000505;MediKore LV #0505;Pharmacy;M;01/10/2023 00:00
C000506;CarePharm LV #0506;Pharmacy;M;01/12/2023 00:00
C000507;Tesko LV #0507;Retail;L;01/12/2023 00:00
C000508;Carrefouk LV #0508;Retail;L;01/10/2023 00:00
C000509;Intermarche LV #0509;Retail;L;01/07/2023 00:00
C000510;Sparr LV #0510;Retail;M;01/07/2023 00:00
C000511;Edekae LV #0511;Retail;S;01/11/2023 00:00
C000512;Carrefouk LV #0512;Retail;L;01/11/2023 00:00
C000513;Intermarche LV #0513;Retail;M;01/12/2023 00:00
C000514;Carrefouk LV #0514;Retail;M;01/07/2023 00:00
C000515;Sparr LV #0515;Retail;M;01/10/2023 00:00
C000516;Aldii LV #0516;Retail;M;01/08/2023 00:00
C000517;Aldii LV #0517;Retail;L;01/12/2023 00:00
C000518;Sparr LV #0518;Retail;S;01/12/2023 00:00
C000519;Aldii LV #0519;Retail;M;01/09/2023 00:00
C000520;Lidll LV #0520;Retail;L;01/10/2023 00:00
C000521;FitZone LV #0521;Retail Sport;L;01/11/2023 00:00
C000522;SportDirekt LV #0522;Retail Sport;L;01/09/2023 00:00
C000523;Decatlon LV #0523;Retail Sport;L;01/10/2023 00:00
C000524;SportDirekt LV #0524;Retail Sport;M;01/12/2023 00:00
C000525;Decatlon LV #0525;Retail Sport;L;01/09/2023 00:00
C000526;AthletiX LV #0526;Retail Sport;L;01/08/2023 00:00
C000527;PulseMarket LT Online #0527;E-commerce;M;01/07/2023 00:00
C000528;GymMart LT Online #0528;E-commerce;M;01/07/2023 00:00
C000529;GymMart LT Online #0529;E-commerce;S;01/07/2023 00:00
C000530;PrimeFuel LT Online #0530;E-commerce;M;01/07/2023 00:00
C000531;VitaCare LT #0531;Pharmacy;M;01/08/2023 00:00
C000532;HealthPoint LT #0532;Pharmacy;M;01/08/2023 00:00
C000533;CarePharm LT #0533;Pharmacy;M;01/08/2023 00:00
C000534;CarePharm LT #0534;Pharmacy;S;01/12/2023 00:00
C000535;Edekae LT #0535;Retail;M;01/11/2023 00:00
C000536;Rewee LT #0536;Retail;S;01/08/2023 00:00
C000537;Edekae LT #0537;Retail;S;01/08/2023 00:00
C000538;Auchon LT #0538;Retail;L;01/10/2023 00:00
C000539;Aldii LT #0539;Retail;L;01/09/2023 00:00
C000540;Rewee LT #0540;Retail;M;01/11/2023 00:00
C000541;Edekae LT #0541;Retail;S;01/09/2023 00:00
C000542;Edekae LT #0542;Retail;L;01/10/2023 00:00
C000543;Intermarche LT #0543;Retail;L;01/12/2023 00:00
C000544;Rewee LT #0544;Retail;M;01/07/2023 00:00
C000545;Edekae LT #0545;Retail;L;01/08/2023 00:00
C000546;Sparr LT #0546;Retail;L;01/07/2023 00:00
C000547;Lidll LT #0547;Retail;L;01/08/2023 00:00
C000548;Sparr LT #0548;Retail;M;01/11/2023 00:00
C000549;Intersportt LT #0549;Retail Sport;S;01/11/2023 00:00
C000550;Intersportt LT #0550;Retail Sport;M;01/09/2023 00:00
C000551;Intersportt LT #0551;Retail Sport;L;01/07/2023 00:00
C000552;AthletiX LT #0552;Retail Sport;M;01/08/2023 00:00
C000553;Decatlon LT #0553;Retail Sport;L;01/10/2023 00:00
C000554;SportDirekt LT #0554;Retail Sport;M;01/10/2023 00:00
C000555;WellKart LU Online #0555;E-commerce;S;01/12/2023 00:00
C000556;ZenBasket LU Online #0556;E-commerce;S;01/11/2023 00:00
C000557;PulseMarket LU Online #0557;E-commerce;S;01/10/2023 00:00
C000558;PulseMarket LU Online #0558;E-commerce;S;01/09/2023 00:00
C000559;VitaCare LU #0559;Pharmacy;M;01/09/2023 00:00
C000560;EuroPharmx LU #0560;Pharmacy;S;01/11/2023 00:00
C000561;VitaCare LU #0561;Pharmacy;L;01/12/2023 00:00
C000562;NutriPharm LU #0562;Pharmacy;S;01/11/2023 00:00
C000563;Auchon LU #0563;Retail;S;01/11/2023 00:00
C000564;Rewee LU #0564;Retail;M;01/07/2023 00:00
C000565;Aldii LU #0565;Retail;S;01/11/2023 00:00
C000566;Aldii LU #0566;Retail;M;01/07/2023 00:00
C000567;Lidll LU #0567;Retail;M;01/08/2023 00:00
C000568;Aldii LU #0568;Retail;M;01/07/2023 00:00
C000569;Intermarche LU #0569;Retail;M;01/09/2023 00:00
C000570;Rewee LU #0570;Retail;M;01/07/2023 00:00
C000571;Edekae LU #0571;Retail;M;01/12/2023 00:00
C000572;Edekae LU #0572;Retail;S;01/07/2023 00:00
C000573;Rewee LU #0573;Retail;L;01/11/2023 00:00
C000574;Auchon LU #0574;Retail;S;01/07/2023 00:00
C000575;Lidll LU #0575;Retail;S;01/10/2023 00:00
C000576;Lidll LU #0576;Retail;M;01/12/2023 00:00
C000577;Decatlon LU #0577;Retail Sport;M;01/10/2023 00:00
C000578;Decathlonn LU #0578;Retail Sport;L;01/07/2023 00:00
C000579;ProSport LU #0579;Retail Sport;M;01/10/2023 00:00
C000580;ProSport LU #0580;Retail Sport;L;01/10/2023 00:00
C000581;Decathlonn LU #0581;Retail Sport;L;01/09/2023 00:00
C000582;SportDirekt LU #0582;Retail Sport;L;01/09/2023 00:00
C000583;ZenBasket MT Online #0583;E-commerce;M;01/07/2023 00:00
C000584;VitaBox MT Online #0584;E-commerce;S;01/10/2023 00:00
C000585;NutriHub MT Online #0585;E-commerce;S;01/09/2023 00:00
C000586;NutriHub MT Online #0586;E-commerce;S;01/12/2023 00:00
C000587;PulseMarket MT Online #0587;E-commerce;S;01/07/2023 00:00
C000588;ZenBasket MT Online #0588;E-commerce;M;01/12/2023 00:00
C000589;GymMart MT Online #0589;E-commerce;M;01/12/2023 00:00
C000590;NutriHub MT Online #0590;E-commerce;M;01/12/2023 00:00
C000591;GymMart MT Online #0591;E-commerce;M;01/07/2023 00:00
C000592;ZenBasket MT Online #0592;E-commerce;M;01/12/2023 00:00
C000593;GymMart MT Online #0593;E-commerce;M;01/08/2023 00:00
C000594;HealthPoint MT #0594;Pharmacy;S;01/11/2023 00:00
C000595;PharmaPluz MT #0595;Pharmacy;M;01/10/2023 00:00
C000596;EuroPharmx MT #0596;Pharmacy;M;01/07/2023 00:00
C000597;EuroPharmx MT #0597;Pharmacy;M;01/12/2023 00:00
C000598;VitaCare MT #0598;Pharmacy;M;01/11/2023 00:00
C000599;VitaCare MT #0599;Pharmacy;M;01/09/2023 00:00
C000600;NutriPharm MT #0600;Pharmacy;M;01/10/2023 00:00
C000601;CarePharm MT #0601;Pharmacy;M;01/12/2023 00:00
C000602;Auchon MT #0602;Retail;L;01/09/2023 00:00
C000603;Sparr MT #0603;Retail;M;01/11/2023 00:00
C000604;Tesko MT #0604;Retail;S;01/09/2023 00:00
C000605;Lidll MT #0605;Retail;M;01/08/2023 00:00
C000606;Sparr MT #0606;Retail;L;01/12/2023 00:00
C000607;Decatlon MT #0607;Retail Sport;L;01/09/2023 00:00
C000608;SportDirekt MT #0608;Retail Sport;L;01/09/2023 00:00
C000609;ProSport MT #0609;Retail Sport;L;01/10/2023 00:00
C000610;AthletiX MT #0610;Retail Sport;L;01/12/2023 00:00
C000611;PrimeFuel NL Online #0611;E-commerce;M;01/10/2023 00:00
C000612;ZenBasket NL Online #0612;E-commerce;M;01/07/2023 00:00
C000613;NutriHub NL Online #0613;E-commerce;M;01/08/2023 00:00
C000614;NutriHub NL Online #0614;E-commerce;S;01/08/2023 00:00
C000615;PulseMarket NL Online #0615;E-commerce;S;01/08/2023 00:00
C000616;VitaCare NL #0616;Pharmacy;M;01/10/2023 00:00
C000617;PharmaPluz NL #0617;Pharmacy;M;01/10/2023 00:00
C000618;CarePharm NL #0618;Pharmacy;L;01/12/2023 00:00
C000619;PharmaPluz NL #0619;Pharmacy;M;01/07/2023 00:00
C000620;VitaCare NL #0620;Pharmacy;M;01/07/2023 00:00
C000621;Aldii NL #0621;Retail;M;01/07/2023 00:00
C000622;Sparr NL #0622;Retail;L;01/10/2023 00:00
C000623;Tesko NL #0623;Retail;M;01/09/2023 00:00
C000624;Sparr NL #0624;Retail;S;01/11/2023 00:00
C000625;Aldii NL #0625;Retail;M;01/12/2023 00:00
C000626;Lidll NL #0626;Retail;S;01/08/2023 00:00
C000627;Sparr NL #0627;Retail;L;01/10/2023 00:00
C000628;Intermarche NL #0628;Retail;M;01/10/2023 00:00
C000629;Carrefouk NL #0629;Retail;M;01/12/2023 00:00
C000630;Sparr NL #0630;Retail;M;01/11/2023 00:00
C000631;Intermarche NL #0631;Retail;M;01/08/2023 00:00
C000632;Rewee NL #0632;Retail;L;01/07/2023 00:00
C000633;Auchon NL #0633;Retail;S;01/09/2023 00:00
C000634;Lidll NL #0634;Retail;L;01/09/2023 00:00
C000635;Auchon NL #0635;Retail;L;01/12/2023 00:00
C000636;Edekae NL #0636;Retail;M;01/07/2023 00:00
C000637;Rewee NL #0637;Retail;M;01/10/2023 00:00
C000638;Lidll NL #0638;Retail;M;01/11/2023 00:00
C000639;SportDirekt NL #0639;Retail Sport;M;01/09/2023 00:00
C000640;Intersportt NL #0640;Retail Sport;L;01/07/2023 00:00
C000641;ProSport NL #0641;Retail Sport;L;01/12/2023 00:00
C000642;Decathlonn NL #0642;Retail Sport;L;01/09/2023 00:00
C000643;Intersportt NL #0643;Retail Sport;L;01/11/2023 00:00
C000644;SportDirekt NL #0644;Retail Sport;M;01/11/2023 00:00
C000645;Decathlonn NL #0645;Retail Sport;L;01/09/2023 00:00
C000646;PulseMarket PL Online #0646;E-commerce;S;01/11/2023 00:00
C000647;WellKart PL Online #0647;E-commerce;M;01/11/2023 00:00
C000648;WellKart PL Online #0648;E-commerce;S;01/11/2023 00:00
C000649;FitNest PL Online #0649;E-commerce;S;01/12/2023 00:00
C000650;WellKart PL Online #0650;E-commerce;S;01/07/2023 00:00
C000651;PulseMarket PL Online #0651;E-commerce;S;01/08/2023 00:00
C000652;MediKore PL #0652;Pharmacy;L;01/11/2023 00:00
C000653;MediKore PL #0653;Pharmacy;S;01/12/2023 00:00
C000654;HealthPoint PL #0654;Pharmacy;S;01/09/2023 00:00
C000655;PharmaPluz PL #0655;Pharmacy;S;01/09/2023 00:00
C000656;HealthPoint PL #0656;Pharmacy;M;01/10/2023 00:00
C000657;PharmaPluz PL #0657;Pharmacy;L;01/10/2023 00:00
C000658;NutriPharm PL #0658;Pharmacy;S;01/08/2023 00:00
C000659;Lidll PL #0659;Retail;M;01/11/2023 00:00
C000660;Rewee PL #0660;Retail;L;01/11/2023 00:00
C000661;Rewee PL #0661;Retail;M;01/07/2023 00:00
C000662;Rewee PL #0662;Retail;M;01/09/2023 00:00
C000663;Aldii PL #0663;Retail;S;01/12/2023 00:00
C000664;Intermarche PL #0664;Retail;L;01/11/2023 00:00
C000665;Aldii PL #0665;Retail;M;01/07/2023 00:00
C000666;Carrefouk PL #0666;Retail;M;01/09/2023 00:00
C000667;Intermarche PL #0667;Retail;L;01/08/2023 00:00
C000668;Intermarche PL #0668;Retail;L;01/08/2023 00:00
C000669;Aldii PL #0669;Retail;S;01/11/2023 00:00
C000670;Rewee PL #0670;Retail;M;01/07/2023 00:00
C000671;Edekae PL #0671;Retail;M;01/07/2023 00:00
C000672;Sparr PL #0672;Retail;M;01/08/2023 00:00
C000673;Aldii PL #0673;Retail;L;01/09/2023 00:00
C000674;Intersportt PL #0674;Retail Sport;L;01/12/2023 00:00
C000675;Intersportt PL #0675;Retail Sport;L;01/12/2023 00:00
C000676;FitZone PL #0676;Retail Sport;L;01/11/2023 00:00
C000677;ProSport PL #0677;Retail Sport;M;01/12/2023 00:00
C000678;Intersportt PL #0678;Retail Sport;L;01/07/2023 00:00
C000679;Decathlonn PL #0679;Retail Sport;M;01/08/2023 00:00
C000680;ZenBasket PT Online #0680;E-commerce;S;01/10/2023 00:00
C000681;FitNest PT Online #0681;E-commerce;M;01/08/2023 00:00
C000682;ZenBasket PT Online #0682;E-commerce;S;01/07/2023 00:00
C000683;ZenBasket PT Online #0683;E-commerce;S;01/08/2023 00:00
C000684;PrimeFuel PT Online #0684;E-commerce;S;01/11/2023 00:00
C000685;PulseMarket PT Online #0685;E-commerce;M;01/09/2023 00:00
C000686;WellKart PT Online #0686;E-commerce;S;01/11/2023 00:00
C000687;PrimeFuel PT Online #0687;E-commerce;S;01/07/2023 00:00
C000688;FitNest PT Online #0688;E-commerce;L;01/12/2023 00:00
C000689;PulseMarket PT Online #0689;E-commerce;S;01/10/2023 00:00
C000690;GymMart PT Online #0690;E-commerce;M;01/11/2023 00:00
C000691;NutriHub PT Online #0691;E-commerce;S;01/10/2023 00:00
C000692;PrimeFuel PT Online #0692;E-commerce;S;01/10/2023 00:00
C000693;ZenBasket PT Online #0693;E-commerce;S;01/09/2023 00:00
C000694;MediKore PT #0694;Pharmacy;M;01/10/2023 00:00
C000695;EuroPharmx PT #0695;Pharmacy;L;01/12/2023 00:00
C000696;MediKore PT #0696;Pharmacy;S;01/10/2023 00:00
C000697;PharmaPluz PT #0697;Pharmacy;S;01/11/2023 00:00
C000698;PharmaPluz PT #0698;Pharmacy;M;01/11/2023 00:00
C000699;HealthPoint PT #0699;Pharmacy;M;01/11/2023 00:00
C000700;CarePharm PT #0700;Pharmacy;M;01/10/2023 00:00
C000701;MediKore PT #0701;Pharmacy;L;01/07/2023 00:00
C000702;HealthPoint PT #0702;Pharmacy;M;01/07/2023 00:00
C000703;HealthPoint PT #0703;Pharmacy;M;01/12/2023 00:00
C000704;Sparr PT #0704;Retail;M;01/12/2023 00:00
C000705;Sparr PT #0705;Retail;M;01/11/2023 00:00
C000706;Intermarche PT #0706;Retail;L;01/09/2023 00:00
C000707;Tesko PT #0707;Retail;L;01/08/2023 00:00
C000708;Tesko PT #0708;Retail;L;01/10/2023 00:00
C000709;Lidll PT #0709;Retail;M;01/11/2023 00:00
C000710;Intersportt PT #0710;Retail Sport;L;01/10/2023 00:00
C000711;Decatlon PT #0711;Retail Sport;L;01/10/2023 00:00
C000712;AthletiX PT #0712;Retail Sport;L;01/07/2023 00:00
C000713;ProSport PT #0713;Retail Sport;M;01/08/2023 00:00
C000714;ProSport PT #0714;Retail Sport;M;01/09/2023 00:00
C000715;ZenBasket RO Online #0715;E-commerce;S;01/08/2023 00:00
C000716;NutriHub RO Online #0716;E-commerce;S;01/12/2023 00:00
C000717;PrimeFuel RO Online #0717;E-commerce;S;01/11/2023 00:00
C000718;ZenBasket RO Online #0718;E-commerce;L;01/11/2023 00:00
C000719;PulseMarket RO Online #0719;E-commerce;S;01/08/2023 00:00
C000720;NutriPharm RO #0720;Pharmacy;L;01/12/2023 00:00
C000721;MediKore RO #0721;Pharmacy;S;01/11/2023 00:00
C000722;PharmaPluz RO #0722;Pharmacy;M;01/07/2023 00:00
C000723;PharmaPluz RO #0723;Pharmacy;L;01/11/2023 00:00
C000724;EuroPharmx RO #0724;Pharmacy;M;01/08/2023 00:00
C000725;PharmaPluz RO #0725;Pharmacy;L;01/11/2023 00:00
C000726;Edekae RO #0726;Retail;L;01/07/2023 00:00
C000727;Auchon RO #0727;Retail;M;01/08/2023 00:00
C000728;Auchon RO #0728;Retail;S;01/07/2023 00:00
C000729;Intermarche RO #0729;Retail;L;01/08/2023 00:00
C000730;Tesko RO #0730;Retail;M;01/10/2023 00:00
C000731;Edekae RO #0731;Retail;L;01/11/2023 00:00
C000732;Sparr RO #0732;Retail;S;01/08/2023 00:00
C000733;Intermarche RO #0733;Retail;M;01/12/2023 00:00
C000734;Lidll RO #0734;Retail;L;01/07/2023 00:00
C000735;Auchon RO #0735;Retail;L;01/07/2023 00:00
C000736;Edekae RO #0736;Retail;S;01/09/2023 00:00
C000737;Auchon RO #0737;Retail;M;01/09/2023 00:00
C000738;FitZone RO #0738;Retail Sport;L;01/08/2023 00:00
C000739;Intersportt RO #0739;Retail Sport;M;01/10/2023 00:00
C000740;Decathlonn RO #0740;Retail Sport;L;01/08/2023 00:00
C000741;SportDirekt RO #0741;Retail Sport;M;01/12/2023 00:00
C000742;Decatlon RO #0742;Retail Sport;L;01/08/2023 00:00
C000743;PrimeFuel SK Online #0743;E-commerce;M;01/09/2023 00:00
C000744;GymMart SK Online #0744;E-commerce;M;01/07/2023 00:00
C000745;PulseMarket SK Online #0745;E-commerce;M;01/12/2023 00:00
C000746;WellKart SK Online #0746;E-commerce;S;01/11/2023 00:00
C000747;WellKart SK Online #0747;E-commerce;M;01/08/2023 00:00
C000748;PharmaPluz SK #0748;Pharmacy;S;01/12/2023 00:00
C000749;PharmaPluz SK #0749;Pharmacy;L;01/09/2023 00:00
C000750;NutriPharm SK #0750;Pharmacy;M;01/09/2023 00:00
C000751;HealthPoint SK #0751;Pharmacy;L;01/10/2023 00:00
C000752;NutriPharm SK #0752;Pharmacy;S;01/08/2023 00:00
C000753;HealthPoint SK #0753;Pharmacy;L;01/12/2023 00:00
C000754;Edekae SK #0754;Retail;M;01/10/2023 00:00
C000755;Tesko SK #0755;Retail;S;01/08/2023 00:00
C000756;Lidll SK #0756;Retail;M;01/09/2023 00:00
C000757;Tesko SK #0757;Retail;L;01/12/2023 00:00
C000758;Lidll SK #0758;Retail;M;01/09/2023 00:00
C000759;Aldii SK #0759;Retail;L;01/12/2023 00:00
C000760;Lidll SK #0760;Retail;L;01/11/2023 00:00
C000761;Auchon SK #0761;Retail;M;01/09/2023 00:00
C000762;Intermarche SK #0762;Retail;M;01/12/2023 00:00
C000763;Rewee SK #0763;Retail;M;01/07/2023 00:00
C000764;Rewee SK #0764;Retail;L;01/08/2023 00:00
C000765;Auchon SK #0765;Retail;M;01/08/2023 00:00
C000766;AthletiX SK #0766;Retail Sport;L;01/08/2023 00:00
C000767;SportDirekt SK #0767;Retail Sport;M;01/08/2023 00:00
C000768;AthletiX SK #0768;Retail Sport;M;01/12/2023 00:00
C000769;Decatlon SK #0769;Retail Sport;L;01/10/2023 00:00
C000770;Decatlon SK #0770;Retail Sport;M;01/10/2023 00:00
C000771;NutriHub SI Online #0771;E-commerce;M;01/11/2023 00:00
C000772;FitNest SI Online #0772;E-commerce;L;01/07/2023 00:00
C000773;VitaBox SI Online #0773;E-commerce;M;01/11/2023 00:00
C000774;VitaBox SI Online #0774;E-commerce;M;01/10/2023 00:00
C000775;NutriHub SI Online #0775;E-commerce;M;01/08/2023 00:00
C000776;HealthPoint SI #0776;Pharmacy;S;01/08/2023 00:00
C000777;VitaCare SI #0777;Pharmacy;M;01/08/2023 00:00
C000778;HealthPoint SI #0778;Pharmacy;S;01/12/2023 00:00
C000779;CarePharm SI #0779;Pharmacy;M;01/07/2023 00:00
C000780;VitaCare SI #0780;Pharmacy;L;01/08/2023 00:00
C000781;PharmaPluz SI #0781;Pharmacy;L;01/11/2023 00:00
C000782;Edekae SI #0782;Retail;M;01/11/2023 00:00
C000783;Sparr SI #0783;Retail;L;01/07/2023 00:00
C000784;Edekae SI #0784;Retail;M;01/07/2023 00:00
C000785;Aldii SI #0785;Retail;L;01/07/2023 00:00
C000786;Rewee SI #0786;Retail;M;01/12/2023 00:00
C000787;Intermarche SI #0787;Retail;M;01/09/2023 00:00
C000788;Edekae SI #0788;Retail;L;01/07/2023 00:00
C000789;Rewee SI #0789;Retail;M;01/09/2023 00:00
C000790;Rewee SI #0790;Retail;M;01/12/2023 00:00
C000791;Rewee SI #0791;Retail;M;01/12/2023 00:00
C000792;Rewee SI #0792;Retail;S;01/08/2023 00:00
C000793;Aldii SI #0793;Retail;M;01/07/2023 00:00
C000794;ProSport SI #0794;Retail Sport;M;01/10/2023 00:00
C000795;Decathlonn SI #0795;Retail Sport;L;01/12/2023 00:00
C000796;FitZone SI #0796;Retail Sport;L;01/11/2023 00:00
C000797;Intersportt SI #0797;Retail Sport;S;01/09/2023 00:00
C000798;Intersportt SI #0798;Retail Sport;L;01/12/2023 00:00
C000799;WellKart ES Online #0799;E-commerce;M;01/09/2023 00:00
C000800;GymMart ES Online #0800;E-commerce;S;01/11/2023 00:00
C000801;WellKart ES Online #0801;E-commerce;S;01/11/2023 00:00
C000802;GymMart ES Online #0802;E-commerce;S;01/09/2023 00:00
C000803;FitNest ES Online #0803;E-commerce;S;01/08/2023 00:00
C000804;FitNest ES Online #0804;E-commerce;M;01/11/2023 00:00
C000805;GymMart ES Online #0805;E-commerce;S;01/08/2023 00:00
C000806;PrimeFuel ES Online #0806;E-commerce;S;01/08/2023 00:00
C000807;FitNest ES Online #0807;E-commerce;S;01/11/2023 00:00
C000808;GymMart ES Online #0808;E-commerce;M;01/10/2023 00:00
